Key,"BMV: AC *","BMV: ALFA A","BMV: ALSEA *","BMV: AMX L","BMV: ASUR B","BMV: BIMBO A","BMV: CEMEX CPO","BMV: CHDRAUI B","BMV: FEMSA UBD","BMV: GAP B","BMV: GMEXICO B","BMV: GRUMA B","BMV: ICH B","BMV: KIMBER A","BMV: LAB B","BMV: LIVEPOL C-1","BMV: MEXCHEM *","BMV: OHLMEX *","BMV: PE&OLES *","Transaction Cost","Expected Return","Standard Deviation",Rebalanced,Return,"Accumulated Return"
12/18/2015,0.0732042254710094,-0.00177671414640617,-0.039116036258584,0.130314612167183,0.00469060786434504,0.0217545643878685,-0.0450322722406002,0.0301357220184083,0.183172621701644,0.102525108089613,0.0637227417910457,0.147172776498259,0.01723906258679,0.0264428885389961,-0.0191044655628678,0.237948365282579,0.0874110225236598,0.0137679668758766,-0.0344727975042804,0.000178028445193508,0.358653185140034,0.0138454820190581,True,-0.00237895199247756,0.088043940716898
12/25/2015,0.0682194293672176,0.00546023394629894,-0.0230088183622607,0.153978820872913,0.0105616550441267,0.0333703849931345,-0.0267097223668933,0.0257787897264776,0.179284721646583,0.0808494471479031,0.071463878482091,0.117951648071112,0.0133288584796277,0.0225824845243066,-0.0141859829916552,0.217078495462351,0.0704057470738981,0.0119628786040462,-0.0183729497930789,0.000223154518810285,0.356658735212055,0.0144356945264671,True,0.00968629608370322,0.098389353707693
01/01/2016,0.0843924264759297,-0.00588894607902714,-0.0244276252429985,0.163711909793061,0.0212431877019503,0.0256570304094258,-0.0293165210731891,0.0232346855030744,0.182032553731501,0.0791212992788048,0.0769994195794847,0.118850160990798,0.00256083658144113,0.013330381176023,-0.020311928672786,0.231097396714992,0.0694091560394293,0.0141098226225128,-0.0258052479849677,0.000123870702502317,0.357694141338056,0.0142444111027011,True,-0.0031542388452586,0.0946796607933167
01/08/2016,0.0743622294122179,-0.00107453762757151,-0.00874746669791437,0.165384805855055,0.0124645123660352,0.0319527803646302,-0.0212577135373165,0.0211450106836269,0.176043538548338,0.0773084182210091,0.0708535922900376,0.112261682979295,0.0106418472222101,0.0122034627132655,-0.0149022541024281,0.224639859895012,0.0580584757519732,0.0153678656479833,-0.0167061107578404,0.000120739770344513,0.354516951510863,0.0144789778051753,True,0.0146462507111899,0.110577014815138
01/15/2016,0.069266306562631,-0.00167158742487189,-0.00403611109657328,0.17831072149754,-0.000355996918302963,0.0175345438575055,-0.00647703443217301,0.00913451948113931,0.179927879166442,0.0916903963105808,0.105970547030713,0.104014512527162,0.00598562677987462,0.00798775533960689,-0.0134802243445243,0.192619796571624,0.0611749811337934,0.00982583494199355,-0.00742246698374295,0.000199246804649485,0.35106169205283,0.0146106258290669,True,0.0155150355761237,0.127673565896302
01/22/2016,0.0622204840959275,-0.0048094661649614,-0.00783477312828136,0.180282237892631,0.00153828182574873,0.0138205105905848,-0.0189160817466295,0.0110386664453113,0.200523919851345,0.0905243955711703,0.113469017516602,0.107444536157189,-0.00291795373228208,0.00578249682870369,-0.0191175564862952,0.205525999853196,0.0634988017792728,0.0149458441423835,-0.0170193619162116,0.000115289020688164,0.352371965007848,0.0142962718207979,True,-0.00399964728832107,0.122938584021661
01/29/2016,0.0779470089261316,0.00185895636515657,0.00184283488448331,0.181928698939844,-0.00586355870202351,0.036433755472963,-0.00162553378041907,0.0270549015243982,0.173699033283225,0.0964431169670318,0.0978423015916224,0.0899182880323666,0.00248479007555886,-0.00620148851424261,-0.00222130547273162,0.179815324340875,0.0395092785922998,0.0109243352508526,-0.00179074006955131,0.000266170766491368,0.345179932756066,0.0151401081924128,True,0.0303950668788343,0.156940914894178
02/05/2016,0.0714352523336675,-0.0204338539017321,0.0179855583573955,0.164809730751437,-0.00284354447200979,0.0422499043304368,0.00547898754806137,0.0376856758261682,0.178169358469941,0.100472908818221,0.0845777066564471,0.0838953866682489,0.0116968992169083,-0.0116135839193749,-0.00259403601965925,0.188192235087799,0.038981012198621,-0.00448533975325053,0.0163397418014044,0.00017386759968468,0.346560699301443,0.0145153696493923,True,-0.00394813840020293,0.152065208191216
02/12/2016,0.0750043459023564,-0.0216063621899806,0.0250047354424359,0.137761695314092,0.00931593924622166,0.0317112951420013,0.012062739619391,0.0561402372480334,0.198976345088495,0.0876096211853031,0.0822976433090171,0.0701262576173334,0.00227990350109074,-0.014312569076406,0.00748197633975092,0.178463917943368,0.0338251212653767,-0.00783324284313306,0.035690398783889,0.000196039448811302,0.341145590326427,0.0145912957026919,True,0.0224652364852083,0.177746318727184
02/19/2016,0.0636499224628901,-0.0208203341578999,0.0264043436007724,0.165510333679308,-0.00669740903431577,0.0598810120994403,0.00662295002323052,0.0415156677569168,0.187754910394091,0.119473608283277,0.0505374370550492,0.0485557053030415,0.0163767615925046,0.00845023680141581,0.0285059148203305,0.149749392214055,0.0264462179589607,-0.00577252843580617,0.033855857347362,0.000299824590010388,0.344487997023942,0.0139754169184533,True,-0.0112490327024765,0.164266927133437
02/26/2016,0.0600987226424885,-0.0251538531559646,0.0243534387922625,0.165950582499654,-0.00368130803424977,0.0581588495240333,0.0111825011135909,0.0450625574949827,0.179585824143079,0.113706574208097,0.0400110070768694,0.0549195734942142,0.0150353896197229,0.0111274932057368,0.0323213526054742,0.154497753868178,0.0292640211859657,-0.0048661217488969,0.0384256416248915,7.49234173545789E-05,0.343016632457616,0.0139602540973516,True,0.00725061962654444,0.172359507911757
03/04/2016,0.0340323783179538,-0.0308454234628012,0.0186001482153179,0.191273142580385,0.00427057702466581,0.0306318591197259,0.0105865177255958,0.0469715541232704,0.217271911823702,0.102235581418674,0.0467135316759605,0.0429215928702474,0.0205437194187336,0.00433043198082778,0.0363821611434472,0.125660956281247,0.0553969902934941,-0.000423505895501621,0.0434458752493833,0.000249474022195897,0.342445222020023,0.0138070368843051,True,0.00358301771262491,0.176472255613468
03/11/2016,0.028631335937121,-0.0305513309237643,0.0139183505472484,0.187189198462634,0.00779755184526235,0.0262726066011089,0.00422854050071669,0.0508650181562695,0.223028783186154,0.106786246678331,0.0487387062180576,0.0432647477910508,0.0199268057411711,0.00627172798795904,0.0420494131784818,0.118332773719788,0.0566711151060442,0.00274618600220985,0.0438322234862387,6.56582206160956E-05,0.343228674899098,0.0137449986024978,True,-0.00132465291531508,0.174620338944673
03/18/2016,0.0389965561854716,-0.00558569365074018,0.00708164870834909,0.212937809438044,0.00152201290904772,0.0143183665344132,0.0155790443154241,0.0601794907784081,0.201168325615892,0.0977344239206538,0.0580814824758532,0.0386411808026585,0.0258020438523635,-0.00698308986529671,0.0297378189923684,0.109245877220388,0.0474698082048506,-0.00382903923014498,0.0579019327919818,0.000222064337438822,0.344526903227519,0.0136543198833349,True,-0.00340213910642062,0.170546993672998
03/25/2016,0.047180917918764,0.0106194481953213,0.0165137637134645,0.220890149517362,0.00804860581208239,0.0247815212031137,0.0247474790867779,0.0473200250992845,0.184341434392602,0.0769998676449388,0.0622118687821257,0.033074554755291,0.0230568545384436,-0.00074194973651895,0.0215484815810572,0.106482482467012,0.0491338721495065,-0.00446683784029456,0.0482574607184094,0.000159935462774407,0.338018717311852,0.0142155195601841,True,0.0262344474486365,0.20099571052208
04/01/2016,0.0462039130041305,0.00737223645575433,0.0186802554415379,0.223473851200073,0.00704881250840541,0.0233521116335966,0.0269848640611297,0.047904266858226,0.186515815403823,0.0763425152742515,0.057637881334758,0.0323429311786655,0.0237852022869198,-0.00104016144400495,0.0219700927560183,0.108673106481516,0.0464973930552033,-0.00412684671328087,0.0503817600656003,3.11021482913086E-05,0.337571714792119,0.0142154334294125,True,0.00325301248366137,0.20471048275648
04/08/2016,0.0466820824069958,0.00625742930541053,0.0202762853866405,0.232816636491734,0.00595517595137377,0.0271833227392425,0.0294915777609892,0.042673744844535,0.181656956619942,0.0775855313771782,0.0603944783384489,0.0296969865644749,0.0221588748591335,-0.00155039894885252,0.0201496476809074,0.11355541699233,0.0432405884902521,-0.00624270937315273,0.0480183724991869,5.32736669806854E-05,0.334462735823293,0.0142827646926245,True,0.0127401410078739,0.220021195096378
04/15/2016,0.0430470574321232,-0.00255370250455604,0.0177789081674997,0.226643362271745,0.0108827662160635,0.0145297762025904,0.0271154587094043,0.0389323201767374,0.188138479788185,0.0817546350834121,0.0809439690783245,0.0279362415153939,0.0235887184288712,-0.00317219445426562,0.0217598930405235,0.111578678231033,0.0506999098146981,-0.00925564702615574,0.049651369319997,9.65202304024504E-05,0.33801216658561,0.0142988058701183,True,-0.0110415339036035,0.20648529470475
04/22/2016,0.0459802082737329,0.00851067925871725,0.010639812354709,0.221181845893576,0.00352955031985974,0.00436249404022026,0.0283961297335601,0.0426961845594537,0.187131019615057,0.0999279850887507,0.0736611373452501,0.0436528541867153,0.0177696326218564,-0.0110337790527975,0.0274371128422678,0.113764076903102,0.0436615176617274,-0.0154773269756177,0.0542088653297175,0.000130704289835665,0.341720675220866,0.0142472014916346,True,-0.0116915184501311,0.192263199383276
04/29/2016,0.045214713378009,0.00127123080608965,0.0111687089077676,0.202509459377978,0.00290457505937407,0.00492932592982019,0.0270670442249233,0.0453042234060654,0.18902215046635,0.106642900172626,0.0716508686294066,0.0448767965613618,0.0201032159300731,-0.0173593072363677,0.0325386022672022,0.123415634972318,0.0443561406140527,-0.0172589019979408,0.0616426185309068,7.74975251097748E-05,0.342536879755568,0.0139434137179939,True,-0.00115721360544957,0.1907276622729
05/06/2016,0.0480372272501523,0.00589771720928608,0.0128745883784966,0.200022153440454,0.00681593093183972,0.0160696120663091,0.0275417138576196,0.0374067480943447,0.186294746225498,0.0964935202240156,0.0686221711245265,0.0445458101754767,0.0196873089481216,-0.00960524092457405,0.0295271039548128,0.120332451630827,0.043161327604911,-0.0121458313986204,0.0584209404112092,7.50966573929759E-05,0.337203046261775,0.0143674798736686,True,0.0212604907827754,0.215950838314543
05/13/2016,0.0354530487126837,-0.0143214786646564,0.00331161669470778,0.206527776784157,-0.0111081398235133,0.0234351932204912,0.0179441617389897,0.0309936850585033,0.198770807354266,0.123561531677663,0.061679240025639,0.0424193139338422,0.0205213581162359,-0.0175766422420544,0.0368113839306192,0.142952425022199,0.0410101395161986,-0.000279342669768934,0.0578939208144737,0.000192040136692919,0.343255690665911,0.0141599790109297,True,-0.0197477298724921,0.191847255777765
05/20/2016,0.0370086177701314,-0.0114236910724535,0.00266553834430732,0.208952341254269,-0.00886702489250211,0.0278405727073271,0.0160571708271499,0.0283108657782159,0.193936195377653,0.120670008493756,0.058864240605217,0.0433550844406814,0.0210979990397072,-0.0168216135394004,0.0373615483130717,0.141115126532396,0.0413405109365859,0.00126240281510028,0.0572741070000022,3.64282723860267E-05,0.341625374548735,0.0142047231048109,True,0.00798717237026393,0.201137862738771
05/27/2016,0.0487371675673118,-0.000440544060085636,0.00657177155939496,0.193199534144358,0.00536997841929998,0.041649213558784,0.0172854357287312,0.0295037084633593,0.183893608072933,0.0884443343737192,0.0859128250779783,0.034136170449326,0.0154242473190444,0.00312982407334105,0.0258456274428904,0.142943606675303,0.0373033538002827,0.00968112588232248,0.0314090107110678,0.000228663815612358,0.330096358737387,0.0155903178838933,True,0.042871847947809,0.252589107177227
06/03/2016,0.0409348418401087,-0.00873566962315404,0.00264700499418536,0.187886933287642,0.00256335628027655,0.038776894583725,0.0110614625665365,0.0241215280048755,0.195211650899834,0.100361897321721,0.0832411660637587,0.0370473815824672,0.0139646245946565,0.000321849525080431,0.0311373799105717,0.154368110488364,0.0415280937033168,0.0140187849207874,0.0295427074820582,0.00010285094509312,0.341808536462963,0.016072490602953,True,-0.0378267499994264,0.204921310363388
06/10/2016,0.0261499993464705,-0.0330748126902181,0.00180699647009628,0.177971187907705,-0.00972999731362376,0.0268008470400146,-0.00274319871304517,0.0190061463143924,0.210565089849143,0.114722642824775,0.0862713647027471,0.0354999995150208,0.0151459944047358,0.0102669679079579,0.0413520957837909,0.174208171558187,0.0464135490537624,0.0350962114178987,0.0242707428115138,0.000199777060385303,0.347148646898642,0.0150215145528516,True,-0.0170781167860351,0.184219596211486
06/17/2016,0.0392057049773357,-0.0264119989119426,0.0108879992318087,0.181538600681504,0.0118711505132994,0.0290575896496316,0.00573059479838691,0.025189001708088,0.192390226216331,0.0941384352032325,0.102482068801497,0.0232936378110242,0.0128803285911989,0.0130622554338737,0.0316502977366356,0.176879744618226,0.04188306050555,0.0194369145859063,0.0148343860626533,0.000185118077919134,0.341353408720353,0.0156253930462306,True,0.0233836882080934,0.211674438109428
06/24/2016,0.0322781284231434,-0.0200818751616161,0.0128893735664208,0.182824282681198,0.0133612626123585,0.0216053204803412,0.0101678341371922,0.0241627791682139,0.19351185805339,0.0959644521940093,0.0911995778060213,0.0282999007340683,0.0139299992505937,0.0162282258893321,0.0330021104255335,0.164799570121827,0.0445230688491837,0.016921537987519,0.0244125925238596,8.25682222355865E-05,0.343664666394059,0.0156657922999007,True,-0.00592864964227899,0.204266542042325
07/01/2016,0.0400843829841077,-0.00797405197282173,0.0133384175500817,0.188793905621973,0.0157506610475976,0.0342856294884397,0.0161478123927681,0.0212673045764683,0.181757755765783,0.0798945469449247,0.0929570674305882,0.0287830081627285,0.0128958961966564,0.0199293559871272,0.0268428281377147,0.147279063417096,0.0388588372648765,0.0148141657124248,0.0342934113303076,0.000126409954364903,0.33669845949851,0.0167553330007894,True,0.0267703149253028,0.23640570247933
07/08/2016,0.047740882309138,-0.00121221641361082,0.0106598470063727,0.186432431094673,0.0131101894892494,0.0396387420183817,0.0200588518510114,0.0294019648773807,0.179513436855495,0.0767157778581474,0.08724547393683,0.0296278267061873,0.0146119708670481,0.0229750895624572,0.0257579700446007,0.133888272296058,0.0306703540687332,0.0141304728754624,0.0390326608557137,8.43260468553627E-05,0.334445739506449,0.0169409737971144,True,0.00981219866516764,0.248381266874376
07/15/2016,0.0542306938097344,0.0160125217652758,0.00529569224135653,0.182639014305512,0.0213319359111864,0.0492053384918732,0.0278524960064884,0.0215814344174304,0.173010533532789,0.0755878093534251,0.0745111427506901,0.0328050153934473,0.0235648097529293,0.0300947588720961,0.0206697974296431,0.109808714061173,0.0277667657137721,0.00498825336727295,0.0490432728230999,0.000157113689321244,0.32210131689234,0.0180358375455899,True,0.0428322938561743,0.301747029084479
07/22/2016,0.0507486925147304,0.0132826022071608,0.00917796230533118,0.183642726729132,0.0233702500665752,0.052866577219532,0.0255686585110821,0.0210125499008888,0.176522909044765,0.0721763408356404,0.0717492303282943,0.0286065373547739,0.0244442028001892,0.0281444183723709,0.0233841514454172,0.111838209027891,0.0257590862869221,0.00580141718468218,0.0519034778637618,4.67890435409371E-05,0.326609487005331,0.0179679750726665,True,-0.0120533679602467,0.285852070873463
07/29/2016,0.0535695099542146,0.0100018634652332,0.00815465955164211,0.172808056154997,0.0317324276245122,0.0458627062373337,0.0347254008157734,0.0273500737523769,0.168834730586688,0.05915138239386,0.0790615463521534,0.0318599163617706,0.0238029215769969,0.0293498779301972,0.02217768933909,0.112894393951642,0.0252726063682143,0.00777996669065534,0.0556102706672173,9.0379886175497E-05,0.320755484845959,0.01843832836933,True,0.0204800771869817,0.312126256747461
08/05/2016,0.0500892218670757,-0.00369460132886547,0.00726823106762051,0.163187014967242,0.0269355771457039,0.0411978410130482,0.0252950466761383,0.0309069225800125,0.165072861705563,0.0882954085842223,0.0683920578005559,0.0295206624887897,0.0314269983568933,0.0349455321865578,0.0289413988099554,0.132000911700486,0.0226850505650119,0.00464388483447903,0.0528899789792722,0.000143581666322733,0.342645294092149,0.019195439217932,True,-0.066468035300691,0.224793212573274
08/12/2016,0.0513101832662023,0.00807370968753222,0.00275255000147749,0.166081397679647,0.0362183171705775,0.038238555431163,0.0324224224535167,0.0149192944694366,0.163978706391071,0.07450326445837,0.0841608676927558,0.0288793082236659,0.0303325409264102,0.0445236809379799,0.025675541797245,0.12037550532807,0.0251688471972279,0.000401245901028232,0.0519840597526999,0.000120249053645724,0.332382909503611,0.0207015184560017,True,0.0371947455066634,0.270173226562864
08/19/2016,0.0496070021830744,0.011036488286058,-0.0124848732872177,0.154349820962261,0.0452134660005884,0.0246234560033708,0.025924065362881,-0.00248283661714862,0.176366646536212,0.102637319711805,0.0575701137792749,0.037934508501463,0.0464264551110518,0.0409122619165387,0.0351683384485983,0.128229410254108,0.0257486128300826,-0.0155279162563796,0.0687476602439142,0.000224638208777563,0.343062058418482,0.0196310446245511,True,-0.0323867472851932,0.228883710137294
08/26/2016,0.0451224533411239,0.00827583516735726,-0.00715028917077434,0.162595354791424,0.0311254587167366,0.050105545749093,0.0278884290621697,-0.00784104278071374,0.16579268241092,0.110476729214752,0.0734955567459555,0.0226889838021992,0.0446360320480165,0.0601192908995107,0.0291875552035835,0.123266126679218,0.0196168408583303,-0.00851156176466139,0.0491100170769182,0.000182029616589247,0.334852734995787,0.0199974767394108,True,0.0302160387406795,0.265739653695151
