Fecha,Fecha del pronostico,BMV: AC *,BMV: ALFA A,BMV: ALSEA *,BMV: AMX L,BMV: ASUR B,BMV: BIMBO A,BMV: CEMEX CPO,BMV: CHDRAUI B,BMV: FEMSA UBD,BMV: GAP B,BMV: GMEXICO B,BMV: GRUMA B,BMV: ICH B,BMV: KIMBER A,BMV: LAB B,BMV: LIVEPOL C-1,BMV: MEXCHEM *,BMV: OHLMEX *,BMV: PE&OLES *,BMV: ACCELSA B,BMV:ACTINVR B,BMV:AEROMEX *,BMV:CIDMEGA *,BMV:CIE B,BMV:ARA *,BMV:AUTLAN B,BMV:AXTEL CPO,BMV:AZTECA CPO,BMV: Bachoco B,BMV:BOLSA A,BMV:CERAMIC B,BMV:CMOCTEZ *,BMV:CMR B,BMV:CULTIBA B,BMV:CYDSASA A,BMV:DINE B,BMV:ELEKTRA *,BMV:FINAMEX O,BMV:FINDEP *,BMV:FRAGUA B,BMV:GBM O,BMV:GCARSO A1,BMV:GCC *,BMV:GENTERA *,BMV:GFAMSA A,BMV:GFINBUR O,BMV:GFINTER O,BMV:GFNORTE O,BMV:GFREGIO O,BMV:GIGANTE *,BMV:GISSA A,BMV:GMD *,BMV:HERDEZ *,BMV:IDEAL B-1,BMV:INVEX A,BMV:KUO B,BMV:LAMOSA *,BMV:MASECA B,BMV:MEDICA B,BMV:MEGA CPO,BMV:MFRISCO A-1,BMV:OMA B,BMV:PAPPEL *,BMV:PASA B,BMV:PINFRA *,BMV:POCHTEC B,BMV:PROCORP B,BMV:RASSINI A,BMV:RCENTRO A,BMV:SANMEX B,BMV:SARE B,BMV:SIMEC B,BMV:SORIANA B,BMV:SPORT S,BMV:TLEVISA CPO,BMV:VALUEGF O,BMV:VASCONI *,BMV:VITRO A,BMV:WALMEX *,BMV:AUTLAN B2,MXN
8/24/2012,8/16/2013,92.03,37.16,35.02,13.28,152.25,42.71,13.31785,42.09,126.13,69.33,43.98,67.75,83.66,40.94,30.57,149.6,61.46341,35.44,475.84,7.95,13.15,18.13,18,8.68,5.52,7.81188,4.17,6.1,43.98,34.98,27.5,40.46,4.9,34.13,16.25694,4,470.39,33.2,4.97,234.98,8.92,67.75,42.75,22.83,27.07,31.22,74.8,83.71,79.67,24.8,25.08,7.32,44.99,30.84,42,27,24.26475,21.5,33.5,39.89,31.83,45.55,26.19,18.4,137.62,21.61,7.35,4.4,14.1,39.67,0.424,52.81,42.31,18.91,71.02,83.75,17.99,27.1,35.57,7.26733,1
8/31/2012,8/23/2013,90.29,35.56,34.03,13.04,148.39,40.01,13.48881,40.36,126.73,67.12,42.03,71.04,77.25,38.96,30,138.04,58.02927,35.21,434.66,7.95,13.15,18.16,18,8.68,5.6,7.26733,4.05,5.79,44.12,32.38,27.5,40.55,4.9,33.56,16.24988,4.1,444.45,33.2,4.8,234.3,8.89,68.47,40.17,23.87,26.67,30.01,74,82.54,79.78,25.5,24.77,7.37,44.5,30.72,42.5,26.75,24.65299,21.48,33.3,40.27,31.66,46.68,25.76,18.4,135.85,20.75,7.35,4.24,15,39.24,0.404,48.75,42.87,18.74,69.78,83.75,15.01,29.49,34.01,7.0396,1
9/7/2012,8/30/2013,84.59,33.75,33.79,12.86,149.95,38.85,12.96738,38.18,126.48,66.63,38.2,69.11,76.78,37.86,28.64,140.14,51.90244,34.75,407.8,7.95,13.2,18.11,18,8.67,5.35,7.0396,4.34,6.64,42.43,31.49,27.5,41.2,4.9,31.82,16.25694,4.1,436.35,33.2,4.6,230,8.8,65.98,39.86,23.43,26.78,28.48,74,83.49,79.42,25.5,23.5,7.45,42.7,27.97,42.5,26.8,24.65299,21.33,33.3,40.41,36.29,45.35,28.3,18.4,130.36,17.7,7.35,4.41,14.49,36.39,0.439,49.01,41.57,17.73,67.04,82,15.01,28.79,32.04,7.42574,1
9/14/2012,9/6/2013,84.87,35.99,34.07,12.74,149.93,38.59,12.84771,38.23,130.39,68.87,38.55,73.6,74.19,38.08,28.39,136.92,54.99512,34.26,408.29,7.95,13.19,17.97,18,8.67,5.36,7.42574,4.22,6.95,41.04,31.6,27.5,38.9,4.9,31.59,16.32763,4,425.46,31.55,4.63,231.75,8.8,67,40.99,23.63,25.77,29.87,74,80.91,77.22,25.5,22.5,7.63,43.62,29.5,42.5,27.15,24.65299,21.29,33.4,41.2,36.68,45.52,29.41,18.4,125.67,18.18,7.35,4.1,14.7,35.87,0.456,47.44,41.49,17.27,71.41,87.95,15.01,30.5,32.31,7.87129,1
9/21/2012,9/13/2013,88.42,38.02,35.26,13.22,148.04,41.89,12.97593,40,131.33,68.3,39.99,73.64,76.97,37.74,28.44,145.89,58.90732,36.28,405.4,7.95,13,18.29,17.5,9.1,5.75,7.87129,4.5,7.25,43.97,31.34,27.5,40.48,4.9,31.18,16.39831,4,441.72,33.75,4.65,230,8.9,68.97,40.5,24.37,26.11,30.87,74,82.94,75.96,25.37,22.8,7.26,43.45,29.29,42.5,26.94,24.65299,21.78,33.5,42.91,34.7,45.47,31.37,18.45,126.04,19.23,7.35,4.5,14.7,36.64,0.455,50.12,41.4,17.49,72.55,94.9,14.01,28.48,34.79,8.68317,1
9/28/2012,9/20/2013,88.53,36.69,35.39,12.87,149.88,40.65,13.01012,39.48,133.01,66.82,42.2,71.61,78.9,38.91,28.39,146.28,58.81951,34.68,402.36,7.95,13.3,17.7,17.5,9.1,5.52,8.68317,4.25,7.57,43.63,31.35,27.5,38.82,4.9,32.27,16.50433,4,436.06,33,4.8,229.5,8.9,68.12,40.24,24.63,26.02,30.55,74,85.23,76.64,25.45,22.25,7.48,45.09,29.93,42.5,26.86,24.65299,21.69,33.25,43.95,34.8,43.39,33.97,18.45,126.91,19.37,7.35,4.5,14.7,37.45,0.436,52.59,40.48,17.47,73.98,94.9,13.7,29.25,34.59,10.14851,1
10/5/2012,9/27/2013,86.13,36.67,36.91,13.2,146.65,41.06,12.71949,42.08,129.08,67.91,40.52,73.44,78.59,38.86,29.06,148.98,57.3561,34.86,396.34,7.95,13.26,18.68,20,9.5,5.44,10.14851,4.13,7.72,42.57,31.63,27.5,39.28,4.9,30.71,16.61389,4,432.76,33.7,5,227,8.9,68.04,40.49,24.76,24.84,30.83,74,81.79,76.36,26.9,22.74,7.24,44.8,29.67,42.5,25.62,26.01182,21.96,33.3,42.58,34.68,44.79,34.81,18.5,130,19.06,7.35,4.49,15,36.62,0.422,52.61,42.6,17.48,73.47,94.9,14.6,29.7,34.92,10.25743,1
10/12/2012,10/4/2013,83.88,36.48,37.33,13.37,149.08,41.79,12.75368,39.07,129.04,69.08,39.95,76.9,78.62,38.55,31.86,143.95,55.66829,34.62,384.16,7.95,13.31,18.76,21,9.5,5.36,10.25743,4.11,7.59,42.37,31.39,27.5,38.01,4.89,30.55,16.72698,4,431.22,33,4.99,223,8.9,68.96,40.26,24.49,25.79,32.52,74,84.65,74,26.5,22.2,7.23,45.23,29.34,42.5,23.73,26.01182,21.6,32.99,41.85,34.06,45.49,34.9,18.45,129.61,19.11,7.35,4.57,14.5,36.14,0.413,50.96,40.22,17.44,74.35,94.15,15.15,29.69,33.15,8.88119,1
10/19/2012,10/11/2013,82.35,36.05,40.96,13.7,152.78,42.38,12.02709,40.89,125.13,69.96,41.93,79.53,78.69,38.93,32.18,144.34,53.08293,33.77,373.81,7.95,13.45,18.61,21,9.5,5.13,8.88119,4.15,7.49,44.13,30.33,27.5,38,4.89,29.9,16.61036,4,423.82,35,5.05,227,8.6,70.04,40.24,24.79,23.88,33.51,74,81.92,70.98,26.6,22.64,7.3,44.95,28.83,42.5,23.29,26.01182,21.89,33,42.27,34.6,46.09,33.72,18.45,132.08,18.61,7.35,4.57,14.5,36.35,0.405,52.34,42.22,17.2,76.98,94.15,15.66,29.68,34.16,9.18812,1
10/26/2012,10/18/2013,79.76,34.29,39.62,13.81,151.3,41,11.85613,41.58,120.03,68.48,41.12,80.25,73.03,38.74,32.89,142.97,52.96585,33.35,376.6,7.95,13.4,18.12,21.5,9.5,4.86,9.18812,4.05,7.36,43.95,28.88,27.5,37.6,5,28.5,16.61036,4,414.91,34.98,4.91,228.47,9,70.42,40.24,22.82,24.05,33.32,61.06,82.73,70.88,26.6,22.15,7.3,43.93,28.13,42.5,23.35,26.01182,22.5,33,42.36,34.49,44.33,33.12,18.4,127.81,18.8,7.35,4.57,14.5,35.13,0.413,50.7,42.2,17.13,77.41,94.9,15.21,29.5,34.14,9.09901,1
11/2/2012,10/25/2013,78.69,34.39,40,13.66,157.74,43.14,12.33482,41.96,121.61,69.51,41.55,84.61,68.73,40.13,33.67,140.06,53.02439,33.48,379.88,7.95,14.5,18.26,21.5,9.5,5.03,9.09901,3.98,6.67,43.25,30.24,27.5,38.85,5,26.4,16.61389,4,438.78,35.6,4.76,228.49,9.1,69.75,40.2,24.02,24.1,33.62,60.95,82.75,71.29,26.98,21.4,7.3,43.31,27.58,42.5,24.58,24.75005,23.5,33.5,42.7,32.21,43.01,30.95,18.65,132.03,18.63,7.35,4.7,14.5,34.65,0.409,47.16,42.29,18.53,77.9,94.9,15.65,29,33.88,9.06931,1
11/9/2012,11/1/2013,77.82,35.42,41.33,14.09,159.09,43.42,11.74501,41.24,122.38,68.6,41.7,89.92,66.41,40.36,34.69,141.14,53.3561,32.88,375.73,7.95,14.45,18,21.51,9,5.13,9.06931,4.03,6.5,44.46,31.84,27.5,40,5,27.29,18,4,445.95,36,4.72,228,9.2,69.77,40.2,25.47,24.57,32.5,61,82.99,72.47,27.4,23.3,7.3,45.53,26.92,42.5,24.8,24.75005,23.86,34.5,43.51,32.75,44.22,32.21,18.65,134.99,17.68,7.45,4.8,14.5,36.38,0.401,47.39,42.34,18.93,79.74,94.9,15.65,29.98,34.1,8.92079,1
11/16/2012,11/8/2013,75.37,34.64,39.64,13.8,155.76,41.53,11.71082,39.68,118.73,65.72,39.94,88.58,67.38,37.76,35.2,133.81,50.59512,31.94,353.67,7.95,14.2,17.7,22,8.8,5.08,8.92079,3.89,6.26,44.01,30.51,27.5,40,5,27.67,19,4.29,422.79,36,4.7,227,9.14,64.83,40,25.23,23.38,31.22,60.99,81.24,71.04,27.45,22.65,7.09,44.82,27.25,42.5,25.05,23.29416,23.29,34.3,42.28,31.21,43.14,30.56,18.65,150.6,18.02,7.5,4.8,15.3,36.03,0.395,48.21,41.63,19.04,75.69,89.75,15.65,29.97,32.45,8.92079,1
11/23/2012,11/15/2013,75.27,37.06,40.34,14.3,166.88,42.51,12.08693,39.73,122.67,66.01,39.2,91.02,71.71,38.3,34.78,136.06,52.96585,32.65,345.3,7.95,14.35,17.91,25,9.18,5.74,8.92079,3.92,6.47,44.61,31.3,27.95,40,4.99,26.63,19.68,4.7,457.07,37.6,4.32,226.99,9.3,66.9,39.08,25.17,24.88,32.71,60.75,84.65,70.55,28,22.5,6.92,45,27.87,42.5,25.82,25.04123,23.49,34.3,44,29.82,43.08,33.09,18.9,153.91,17.87,7.75,4.8,16.15,35.47,0.371,47.68,43.82,19.75,78.01,76.5,16.6,29.95,33.75,8.86139,1
11/30/2012,11/22/2013,80.94,37.7,38.7,15.09,162.81,40.75,11.83904,40.99,119.09,65.57,38.99,91.64,75.07,38.51,37.12,143.66,51.93171,32.81,320.76,9,14.4,17.99,24.8,9.18,5.9,8.86139,3.96,6.28,43.54,30.31,28.35,40,4.99,25.58,19.79,5.25,509.73,37.6,4.29,228.58,9.4,66.41,38.96,23.8,24.04,33.27,58.88,85,70.46,28,23,7,44.01,28.46,42.5,26.3,26.69123,23.5,33.86,44,27.49,43.27,32.94,18.9,152.99,17.76,7.95,4.8,16.15,34.72,0.365,47.12,42.85,19.58,76.37,84.5,17.7,29.97,33.61,8.84158,1
12/7/2012,11/29/2013,82.14,38.42,39.49,15.21,173.96,40.8,12.35192,41.45,125.94,68.91,38.85,92,76.32,38.94,38.41,149.6,54.2439,33.86,335.93,9,14.44,18.2,24.8,9.4,5.58,8.84158,3.88,6.27,43.11,31.25,28.35,40.77,4.9,26.07,19.51,5.65,470.41,37.6,4.39,225.83,9.5,69.91,39.82,24.75,23.69,34.62,59.36,89.62,73.05,28,23.5,7.27,46.05,29.75,42.75,26.77,26.69123,23.48,33.31,43.94,29.1,44.93,31.88,19,154.21,17.88,7.95,4.8,16.5,37.36,0.355,48.56,42.29,19.55,80.07,90.47,17.4,29.4,34.64,9.80198,1
12/14/2012,12/6/2013,81.7,38.76,39.86,14.4,170.93,40.94,12.72803,42.29,121.16,70.63,39.71,91.09,81.45,38.44,38.5,152.93,56.30244,33.84,326.31,9.04,14.5,18.15,24.8,9.5,5.34,9.80198,3.82,6.5,43.5,31.32,28.2,40.25,5.25,25.6,19.55,5.5,491.33,41.5,4.4,224.8,9.92,69.82,40,24.39,23.85,33.89,58.86,91.94,76.34,33,23.7,9.19,45.68,29.52,42.75,28.2,27.90447,22,34,43.8,27.01,45.59,31.51,19.15,153.63,17.8,9,4.8,17.2,37.03,0.351,52.07,45.16,19.06,73.91,103.75,17.6,30,34.77,9.9802,1
12/21/2012,12/13/2013,82.84,36.86,39.88,14.39,166.94,38.56,12.64255,43.5,122.43,68.54,40.25,95.61,80.47,37.8,37.66,148.99,56.13659,33.48,327.93,9.45,14.15,18.04,24.5,9.3,5.1,9.9802,3.8,6.55,44.59,30.6,28.2,39.59,5.84,26.31,19.8,5.95,477.52,42,4.36,220.01,9.65,71.44,39.99,23.85,23.51,34.2,58.23,94.43,75.08,33,23.7,9.23,44.68,29.5,42.75,28.89,27.90447,20.03,35.84,44.21,26.8,44.68,31.38,18.4,154,17.4,9.04,4.8,17.1,35.85,0.348,52.7,44.48,19,76.5,115.9,17.6,32.5,34.31,9.58416,1
12/28/2012,12/20/2013,78.2,37.69,40.47,14.68,169.63,38.55,12.96738,42.38,124.32,68.36,43.34,97.21,80.19,36.71,35.65,146.83,54.61463,32.38,319.78,9.45,14.05,18.12,24.75,9.25,5.03,9.58416,4.04,6.54,44.82,30,28.8,40.06,5.82,26.55,19.81,6,456.34,42,4.75,225,10.2,68.13,39.99,24.2,23.61,34.34,59.56,90.53,77.93,32.99,23.7,8.97,43.61,29,45,28.51,27.92388,19.84,36.75,44.91,26,43.88,30.77,18.95,152.32,17.54,9,4.8,17.5,37.25,0.339,53.95,44.23,18.9,76.62,126.75,17.6,33.55,34.24,9.88119,1
1/4/2013,12/27/2013,81.15,37.77,40.27,15.27,163.51,39.61,13.12124,45.36,127.48,68.88,43.18,97.84,86.75,36.77,35.42,149.24,54.22439,32.59,324.8,9.45,14.27,18.05,24.75,9,5,9.88119,4.67,7.22,43.83,30.73,28.8,39.95,5.47,26.11,19.95,6,452.55,42,4.69,238,10.5,69.41,40,24.65,24.24,36.03,60.5,89.99,77.3,32.99,23,8.92,47.82,29.36,45,28.44,27.90447,19.8,37,44.46,26.81,44.18,31.39,18.85,155.51,17.98,9,4.79,17.5,35.61,0.34,53.69,45.48,18.85,78.22,124.5,17.6,33.5,34.16,10.07921,1
1/11/2013,1/3/2014,80.37,36.98,40.95,14.9,153.96,38.59,12.90754,45.48,123.63,66.1,42.34,103.93,81.75,36.71,35.22,147.7,52.05854,32.69,327.52,9.45,14.2,18.09,24.75,9,5.15,10.07921,4.55,6.99,44.71,30.41,28.8,39,5.6,25.65,20,6.27,424.5,42,4.86,236,10.46,69.47,40,24.06,23.59,35.46,60.57,92.25,77.3,33,23.5,8.81,47.07,29.97,45,28.36,27.90447,20.15,38,44.19,25.9,43.58,32.08,18.85,154.47,17.7,9,4.51,17.5,34.69,0.331,52.68,45.21,18.87,78.2,112,17.6,33.57,33.25,10.0495,1
1/18/2013,1/10/2014,79.18,37.43,42.57,14.38,153.19,36.68,13.92476,42.07,126.17,70.23,43.28,104.36,85.2,37.51,34.3,145.15,53.73659,33.71,330.81,9.45,14.33,19.52,25,8.9,5.15,10.0495,5.16,7.22,49.78,29.8,29,39,5.5,27.05,20,6.27,428.56,42,4.61,240,10.33,67.92,40.1,23.76,23.34,35.76,64.62,93.37,79.91,32.6,23.01,8.99,47.5,30.1,45,28.69,27.90447,20.39,38.5,45.55,25.7,44.48,31.87,18.7,164.96,17.57,9,4.8,17.5,33.7,0.335,54.49,43.69,18.84,82.44,104.5,17.6,33.32,33.5,10.65347,1
1/25/2013,1/17/2014,75.83,36.87,42.56,14.44,153.21,36.16,14.08717,41.54,123.34,70.01,43.33,106.57,81.82,36.4,34.51,142.32,51.26829,35.32,331.82,9.45,14.35,19.91,25,8.9,5.05,10.65347,4.81,7.26,49.76,28.05,29,38.89,5.79,25.99,20,5.95,434.82,41.5,4.59,220,10.33,68.31,40.8,24.14,21.9,34.88,68.59,90.2,77.88,32.6,23.85,8.99,46.29,30.49,45,28.64,27.90447,20.2,38.05,45.98,24,45.06,33.13,18.5,163.43,18.2,9,5,17.5,34.12,0.38,52.31,41.22,19.2,80.03,108,17.6,32.04,32.7,10.74257,1
2/1/2013,1/24/2014,73.24,36.24,40.48,14.25,153.77,34.57,14.24104,39.03,121.76,71.31,41.65,105.27,78.05,34.18,34.17,138.65,49.16098,34.21,307.03,9.45,14.3,19.22,23.5,8.25,5.2,10.74257,5.25,7.45,47.79,26.15,29,38.6,5.7,25.08,20.44,6,420.61,41.49,4.65,222,10.47,66.31,40.79,24.29,21.23,33.18,70.66,89.01,71.51,32.6,24.01,8.79,44.44,30.29,45,28.19,27.90447,19.89,40.1,48.02,22.61,42.42,31.9,18.5,161.26,17.4,9,5.4,17.5,32.81,0.352,50.48,39.4,19.45,77.06,106,17.6,32.52,31.76,10.51485,1
2/8/2013,1/31/2014,73.43,37.7,39.9,14.28,150.85,35.53,14.12991,39.66,121.18,72.54,43.29,108.74,80.22,34.1,33.09,140.32,45.30732,32.92,313.15,9.45,14.39,19.47,23,8.05,5.27,10.51485,5.42,8.31,47.07,27.07,28,39,5.7,23.4,22.65,6,408.31,41.49,4.4,227,10.44,69.85,40.79,24,21.13,33.35,70.89,84.42,73.19,32.6,24,8.85,41.91,30.19,45,27.77,27.90447,19.67,43.01,48.25,21.08,41.45,31.19,18,162.63,15.79,9,5.3,17.5,29.96,0.362,49.84,38.38,19.71,77.82,106.02,17.6,32.5,32,9.43564,1
2/15/2013,2/7/2014,70.9,36.48,37.86,14.19,146.52,35.4,14.6086,36.1,121.13,70.51,43.67,106.43,77.14,32.53,33.92,138.81,46.33171,32.93,313.02,9.45,14.31,19.5,23,8.3,5.82,9.43564,5.16,8.01,45.66,24.99,28,38.65,5.7,22.52,22.7,5.75,402.89,41.49,4.45,225,10.42,69.93,40.79,23.47,19.16,32.89,71.4,85.78,73.03,35,24.5,8.5,39.29,30.57,45,27.25,27.90447,19.12,42,47.44,20.58,42.16,30.31,18,161.26,14.39,9,5.35,16.5,27.97,0.379,50.24,36.86,19.63,78.34,100.02,17.6,32.5,29.85,10.75248,1
2/22/2013,2/14/2014,72.62,34,41.75,14.09,146.05,35.75,14.77956,36.83,119.91,71.24,44,107.65,82.61,33.76,34.99,143.02,46.8878,33.4,359.13,9.45,14.5,19.4,23.5,9.1,5.94,10.75248,5.15,8.35,47.61,25.21,28,37.5,5.77,21.55,22.99,5.9,421.53,41.49,4.75,225,10.42,69.45,40.79,23.37,20.56,32.39,71.67,86.78,75.65,34.5,24.8,8.23,39.98,30.79,45,27.25,27.90447,19.08,42.5,47.98,26.02,43.34,30.55,18,169.25,14.69,9,5.6,16.5,28.82,0.446,55.43,40.18,19.58,77.13,95,17.6,32.75,30.71,10.49505,1
3/1/2013,2/21/2014,72.37,31.66,41.2,13.34,142.55,35.01,15.02746,35.42,118.06,69.97,41.82,107.48,80.28,33.03,33.41,143.34,45.74634,33.75,348.88,9.45,14.75,19.5,24,9.08,5.5,10.49505,4.9,7.73,46.87,24.45,29.95,38.5,5.77,21.65,23,6,406.1,41.06,5.08,229,10.39,69.19,40.79,23.29,18.01,32,72.49,87.24,73.49,35,25.05,8.49,39.64,30.86,45,27.2,27.17652,18.98,42,48.61,22.63,41.6,29.87,18,173.75,14.8,9,5.6,16.5,29.7,0.46,52.13,39.42,19.55,76.31,96.5,17.6,32.5,28.77,10.31683,1
3/8/2013,2/28/2014,69.47,31.89,41.08,12.84,147.8,34.75,14.8223,38.65,113.49,71.09,40.73,104.44,81.18,32.03,31.32,137.21,42.11707,33.34,321.85,9.45,14.6,19.52,23.8,9.08,5.01,10.31683,4.69,7.68,46.19,23.96,29.95,38.5,5.75,19.87,22.8,5.8,378.08,41.06,4.85,230.51,10.36,69.07,40.32,22.54,18.29,31.74,72.49,86.03,69.15,32,26,8.05,34.83,29.95,45,27.25,27.17652,18.6,41,49.19,22.52,40.91,28.2,18,171,14.69,9,6.48,16.5,29.24,0.358,51.59,38.41,19.76,77.9,97.47,17.6,32.7,28.09,10.83168,1
3/15/2013,3/7/2014,71.63,30.99,40.12,12.94,154.31,34.8,14.6086,39.97,111.84,69.42,40.3,108.7,75.16,33.53,33.36,131.14,41.54146,34.2,316.14,9.4,14.5,19.77,25,9.08,5.05,10.83168,4.39,8.15,47.6,26.14,29.95,38.2,5.75,19.75,22.5,5.8,385.66,41.06,4.78,229.99,10.48,65.56,40.6,23.84,17.26,30.87,73.08,83.58,70.47,30.2,25.61,8.44,35.99,30.35,45,27.24,27.17652,18.89,41,53.67,20.93,42.33,26.96,18.4,171.26,13.97,9,6.48,16.5,29.96,0.37,50.41,39.19,19.42,81.79,93.23,17.6,32,29.21,10.65347,1
3/22/2013,3/14/2014,74.47,30.07,41.61,13.12,147.77,32.53,13.63413,39.99,109.99,70.35,37.44,106.82,68.91,31.53,31.17,132.52,41.24878,32.94,318.42,9.4,14.5,20,25,9.08,5.07,10.65347,4.16,7.06,47,23.39,29.95,37,5.75,20.15,22.9,5.6,379.31,41.06,4.72,233.98,10.34,63.07,40.6,22.85,16.63,29.1,71.48,80.58,71.6,30.2,25.29,8.44,34.77,30.18,45,27.26,27.17652,18.98,41,50.65,21.6,44.45,26.13,18.4,173.46,14.22,9,7.79,16.5,27.42,0.361,48.98,36.47,19.52,81.69,90,17.6,32,28.81,10.63366,1
3/29/2013,3/21/2014,76.09,34.56,47.29,13.39,156.89,35.71,14.64279,39.04,117.15,72.76,39.09,105.67,74.78,35.07,32.12,142.39,45.2878,34.37,332.14,9.4,14.5,20.43,25.5,10,5.35,10.63366,4.85,7.77,47.12,24.97,29.95,37.99,5.75,20.99,23,5.6,387.65,41.06,4.74,236.24,10.31,68.57,40.6,23.5,17.73,31.82,75.27,84.26,74.61,32,26.5,8.44,36.81,30.15,45,28.28,27.17652,19.49,43,54.74,24.52,46.08,28.33,18.4,174.73,14.73,9,8.7,16.5,30.33,0.397,50.33,37.46,19.94,83.54,90,17.6,33.2,30.02,10.69307,1
4/5/2013,3/28/2014,77.36,33.01,47.39,12.65,160,35.33,14.09572,37.85,121.64,76.39,40.45,107.63,72.51,34.74,33.18,141.58,44.1561,34.28,331.67,9.4,14.44,20.37,26,9.1,5.93,10.69307,4.51,8,47.94,24.91,29.95,37.99,5.7,22.67,24,5.87,401.57,41.06,4.7,235.79,10.35,68.75,40.6,23.89,19.32,33.18,76.92,85.98,77,32,26.51,8.29,39.29,30.5,45,28.73,27.17652,20.2,43,52.83,24.89,46.5,27.68,18.4,176.3,15.42,9,8.8,16.51,31.3,0.366,50.46,39.67,20,85.98,93,17.6,32,30.91,11.9604,1
4/12/2013,4/4/2014,76,33.4,47.88,13.51,159.06,35.34,15.0702,38.2,118.34,76.17,40.84,108.67,70.2,36.49,32.13,140.72,44.73171,33.86,318.44,9.4,14.48,20.79,25.5,9,5.9,11.9604,4.75,7.99,47.89,25.31,29.95,37.7,5.68,22.59,24.35,6,395.48,40.9,4.7,235.79,10.38,68.6,40.6,23.2,19.49,33.48,76.48,84.75,75.65,32,26.5,7.86,37.5,30.65,45,27.83,27.17652,20,44.5,53.12,24.97,48.76,27.73,18.4,180.05,16.13,9,9.5,16.51,30.98,0.379,50.48,39.5,19.7,88.3,90.5,17.6,33.69,30.73,12.94059,1
4/19/2013,4/11/2014,78.05,33.66,46.46,13.05,161.05,35.98,14.35216,40.14,120.6,75.87,41.38,108.01,72.99,36.07,32.1,142.76,45.70732,32.68,328.71,9.4,14.5,21.13,29,9.27,5.65,12.94059,4.58,8.06,48.1,26.15,29.95,37.7,5.67,22.18,24.5,6,378.51,41.06,4.8,235.98,10.35,68.18,40.6,22.72,18.15,34.91,78.28,83.7,73.13,32.01,26.4,8.1,37.44,30.47,45,27.3,26.20593,19.98,43,57.81,25.35,49.6,27.11,18.4,180.9,16.84,9,9.4,16.51,30.29,0.357,50.86,40.64,19.89,84.98,85.9,17.6,34.45,32.09,13.59406,1
4/26/2013,4/18/2014,81.81,33.98,46.72,12.89,165.24,35.97,14.56586,40.75,124.08,77.46,41.16,107.41,73.15,36.04,31.64,136.76,47.79512,34.04,325.23,9.4,14.59,21.15,30,9.27,5.82,13.59406,4.66,7.85,48.13,26.8,29.95,38.5,5.67,22.8,25.58,6,373.86,41.06,4.86,234,10.35,69.82,39,22.22,18.56,35.29,78.53,86.03,75.79,34.9,27,8.28,37.79,30.43,45,27,26.20593,19.99,44.3,57.89,26.33,50,27.19,18.4,178.98,16.41,9,9.2,16.51,30.78,0.364,51.43,40.99,19.87,86.25,85.9,17.6,34.45,33.4,13.84158,1
5/3/2013,4/25/2014,80.37,34.08,45.5,13.02,162.91,37.19,14.49953,38.89,119.22,79.43,38.79,115.08,72.45,34.46,31.62,132.6,47.46341,34.19,305.16,9.4,14.5,21.95,29,9.27,5.61,13.84158,4.59,7.27,47.67,25.4,29.95,38.99,5.67,22.75,25.35,6,359.48,41.06,4.93,234,10.11,66.42,38.9,21.15,17.71,35.33,78.4,83.76,73.55,34.9,27.9,8.78,39.09,30.15,45,26.7,26.20593,20.3,44.5,54.27,24.02,49.9,26.44,18,182.04,16.39,9,9.49,16.51,29.52,0.357,49.75,38.38,19.73,84.39,81.5,17.6,34.5,32.98,13.66337,1
5/10/2013,5/2/2014,82.97,34.37,44.77,13.12,162.41,35.18,15.00626,39.91,121.31,79.98,39.32,117.78,72.29,34.47,32.95,135.98,47.08293,35.48,307.38,9.4,14.5,21,28.5,9.27,5.79,13.66337,4.39,7.24,47.71,26.74,29.95,40.48,5.68,21.11,25.89,6,365.89,41.06,5.2,234.98,10.1,67.79,38.99,23.06,17.96,34.9,78.75,90.31,75.1,34.9,27.01,8.78,39.06,30.7,45,26.68,26.20593,20.25,44.51,51.58,23.12,48.4,27.88,18.01,182.15,16.69,9,9.5,16.51,32.16,0.36,50.62,38.21,20.24,85.51,82,17.6,34.25,32.24,13.68317,1
5/17/2013,5/9/2014,82.59,36.62,43.75,12.93,163.51,35.25,14.46397,41.63,127.56,78.81,40.76,129.42,72.78,34.72,34.42,140.8,49.2,35.44,314.93,9.4,14.45,21.26,29,9.1,5.79,13.68317,4.49,7.45,48.68,27.08,29.95,41,5.67,20.68,25.46,6,371.54,41.06,5.51,236,10.15,68.47,39,22.89,17.57,35.77,77.7,91.74,76.09,34.9,27,9.14,39.51,31.13,45,26.9,26.20593,20.98,44.5,54.97,24.28,50.1,27.76,18.01,183.34,16.18,9,9.47,16.51,33.21,0.36,52.08,39.03,19.9,85.78,82,17.6,34.7,33.47,14.35644,1
