Fecha,BMV: AMX L,BMV: CEMEX CPO,BMV: FEMSA UBD,BMV: GAP B,BMV: GRUMA B,BMV:AUTLAN B,BMV:GFNORTE O,BMV:GISSA A,BMV:HERDEZ *,BMV:VITRO A,Z: CETES,BMV: NAFTRAC
2/10/2017,13.29,18.01923,160.44,163.01,282.16,15.55446,102.01,34.4,37.4,64.76,1.01521866,47.759998
2/17/2017,12.96,17.56731,163.4,171.78,282.76,14.80198,101.9,34.8,37.14,63.8,1.016030844,47.150002
2/24/2017,12.56,17.01923,163.22,175.96,282.17,16.0198,99.86,34.09,37.01,66.69,1.016829089,47.060001
3/3/2017,13.05,16.26923,163.65,168.72,267,16.0297,99.51,34,37.23,70.06,1.017625663,47.459999
3/10/2017,12.3,16.56731,164.44,174.16,266.81,15.93069,99.55,35.36,36.56,70.15,1.018430145,47.18
3/17/2017,13.36,16.27885,168.91,174.62,261.15,16.13861,101.18,35.9,37.23,74.72,1.0192268,48.650002
3/24/2017,13.28,16.76923,171.39,175.28,261.81,16.78218,104.08,36,39,74.96,1.020038493,48.650002
3/30/2017,13.28,16.76923,171.39,175.28,261.81,16.78218,104.08,36,39,74.96,1.020038493,48.830002
3/31/2017,13.27,16.05769,170.82,183.58,264.01,17.33663,110.58,35.41,39.47,74.3,1.020867158,48.52
4/7/2017,13.44,16.28846,165.72,181.82,264.5,18.40594,107.66,37.81,38.52,72.76,1.02169661,49.310001
4/14/2017,13.74,16.77885,172.81,188.47,262.72,18.0099,109.3,37.1,39.8,73.82,1.022522744,49.310001
4/21/2017,13.72,16.01923,170.93,188.71,259.35,17.79208,110.21,38.22,40.21,71.32,1.023349546,49.099998
4/28/2017,14.47,15.97115,170.67,189,259.99,17.74257,110.02,38,40.06,71.32,1.024190966,49.380001
5/2/2017,14.47,15.97115,170.67,189,259.99,17.74257,110.02,38,40.06,71.32,1.024190966,49.759998
5/5/2017,14.59,16.66346,169.13,193.24,251.05,18.14851,108.64,37.41,41.77,72.1,1.025033901,49.639999
5/12/2017,14.47,16.72,169.61,196.26,247.8,17.47525,107.76,36.7,41.34,75.34,1.025877147,49.66
5/19/2017,14.79,16.29,171.3,201.42,242.37,15.36634,108.3,37.51,40.73,77.75,1.026754587,49.279999
5/26/2017,15.08,15.97,171.01,200.58,244,15.84158,109.06,38.58,39.48,75.6,1.027624769,49.66
6/2/2017,14.9,15.53,175.88,198.23,242.92,16.27723,109.22,39.04,38.76,75.27,1.028502205,49.330002
6/9/2017,14.74,15.94,176.26,190.65,244.48,16.53465,108.62,39.57,39.1,75,1.029380371,49.099998
6/16/2017,14.27,16.8,172.12,183.54,241.27,16.21782,108.1,39.72,38.65,75.8,1.03027165,49.349998
6/23/2017,14.2,16.61,173.93,187.66,233.99,15.9901,113.14,41.12,38.71,75.74,1.031174592,49.029999
6/30/2017,14.55,16.54,174.42,197.57,235.49,17.12871,113.19,40.5,38.59,75.8,1.032087857,50.009998
7/7/2017,14.72,17.08,178.63,204.37,236.77,16.90099,115.12,41.41,38.69,75.81,1.032994206,50.209999
7/14/2017,14.87,17.82,175.5,200.95,234.8,16.30693,117.01,41,38.11,75.84,1.033915674,51.34
7/21/2017,15.42,18.01,180.97,204.37,235.75,17.21,120.57,41.06,39.57,75.6,1.034830399,51.759998
7/28/2017,15.9,17.88,181.65,206.22,251.01,17.1,121.21,41.25,39.57,79.8,1.035750736,51.209999
8/4/2017,15.91,17.12,179.82,203.2,248.99,16.31,117.52,40.79,39.56,77.8,1.036671562,51.310001
8/11/2017,16.08,17.51,176.99,204.8,242.78,16.84,120.82,40.54,41.65,79.79,1.03758729,50.630001
8/18/2017,16.64,16.49,178.19,196.04,240.04,16.15,122.34,40.38,41.02,78.99,1.038496332,51.07
8/25/2017,16.63,16.34,178.78,195.2,251.3,16.32,121.41,40,41.47,78.05,1.039406094,51.400002
8/30/2017,16.63,16.34,178.78,195.2,251.3,16.32,121.41,40,41.47,78.05,1.039406094,51.169998
9/1/2017,16.48,16.13,176.48,195.84,263.87,16.04,125,39.01,44,77.64,1.040330617,51.07
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
