Fecha,BMV: AMX L,BMV: CEMEX CPO,BMV: FEMSA UBD,BMV: GAP B,BMV: GRUMA B,BMV:AUTLAN B,BMV:GFNORTE O,BMV:GISSA A,BMV:HERDEZ *,BMV:VITRO A,Z: CETES,BMV: NAFTRAC
12/2/2016,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05046309,0.0792
12/9/2016,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05050611,0.0792
12/16/2016,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05239534,0.0792
12/23/2016,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05196904,0.0792
12/30/2016,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05248679,0.0792
12/31/2016,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05248679,0.0792
1/6/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.0521996,0.0792
1/13/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05230048,0.0792
1/20/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05197634,0.0792
1/27/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05197499,0.0792
2/3/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05275511,0.0792
2/10/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05640001,0.0792
2/17/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.0576006,0.0792
2/24/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05656689,0.0792
3/3/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05640404,0.0792
3/10/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05691952,0.0792
3/17/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05632109,0.0792
3/24/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05733947,0.0792
3/30/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05733947,0.0792
3/31/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05849177,0.0792
4/7/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05849985,0.0792
4/14/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05821849,0.0792
4/21/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05821849,0.0792
4/28/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05919994,0.0792
5/2/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05919994,0.0792
5/5/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05925784,0.0792
5/12/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.05923091,0.0792
5/19/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06158216,0.0792
5/26/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06102053,0.0792
6/2/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.0614771,0.0792
6/9/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06147575,0.0792
6/16/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.0623405,0.0792
6/23/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06310161,0.0792
6/30/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06376716,0.0792
7/7/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06322825,0.0792
7/14/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06422661,0.0792
7/21/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06369979,0.0792
7/28/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06403393,0.0792
8/4/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06401103,0.0792
8/11/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06360009,0.0792
8/18/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06308006,0.0792
8/25/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06307467,0.0792
8/30/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06307467,0.0792
9/1/2017,0.15,0.065,0.038,0.13,0.1,0.117,0.16,0.119,0.062,0.135,0.06404202,0.0792
